,index,type,title,text,chars,scene,text_in_book,score,chapter,vote_chapter,vote_percentage
390,570,dialog,YAX THE HIPPIE YAK,"Yeah, some mammals say the naturalist life is weird, but you know what I say is weird? Clothes on animals! Here we go. ",{'hopps': 2},29,"Yeah, some mammals say the naturalist life is weird, ",0.8991999,3,3,0.9375
391,572,dialog,YAX THE HIPPIE YAK,"As you can see, Nangi's an elephant, so she'll totally remember everything. Hey Nangi, these dudes have some questions about Emmitt the Otter. ",{'hopps': 2},29,"Hey, Nanga, these dudes have some questions about Emmitt the otter, ",0.73640823,3,3,0.9375
392,573,dialog,NANGI,Who? ,{'hopps': 2},29,Who? ,1.0000002,3,3,0.9375
393,574,dialog,YAX,"Uh, Emmitt Otterton? Been coming to your yoga class for like 6 years? ",{'hopps': 2},29,"Yep, Ol' Emmitt. Haven't seen him in a couple weeks. But hey, you should talk to his yoga instructor. I'd be happy to take you back.",0.6658823,3,3,0.9375
394,575,dialog,NANGI,I have no memory of this beaver. ,{'hopps': 2},29,"I have no memory of this beaver, ",0.99089295,3,3,0.9375
395,576,dialog,JUDY,He's an otter actually. ,{'hopps': 2},29,"Yeah, he's an otter, actually, ",0.95911366,3,3,0.9375
396,577,dialog,YAX,He was here a couple Wednesdays ago. `Member? ,{'hopps': 2},29,He was here a couple Wednesdays ago. 'Member? ,0.9846989,3,3,0.9375
397,578,dialog,NANGI,Nope. ,{'hopps': 2},29,Nope.,1.0,3,3,0.9375
398,579,dialog,YAX,"Yeah, he was wearing a green cable- knit sweater vest, and new pair of corduroy slacks. Oh, and a paisley tie. Sweet Windsor knot. Real tight. Remember that Nangi? ",{'hopps': 2},29,"He was wearing a green cable-knit sweater-vest and a new pair of corduroy￼ slacks. Oh, and a paisley tie, sweet Windsor knot￼, real tight. Remember that, Nanga? ",0.9086436,3,3,0.9375
399,580,dialog,NANGI,No. ,{'hopps': 2},29,No.,1.0000001,5,3,0.9375
400,582,dialog,YAX,"Yeah, and we both walked him out and he got into this big ol' white car with a silver trim? Needed a tune up. The third cylinder wasn't firing. `Member that, Nangi? ",{'hopps': 2},29,"He was wearing a green cable-knit sweater-vest and a new pair of corduroy￼ slacks. Oh, and a paisley tie, sweet Windsor knot￼, real tight. Remember that, Nanga? ",0.460634,3,3,0.9375
401,583,dialog,NANGI,Nope. ,{'hopps': 2},29,Nope.,1.0,3,3,0.9375
402,584,dialog,HOPPS,"You didn't happen to catch the license plate number, did you? ",{'hopps': 2},29,"Uh, ah, you didn't happen to catch the license plate number did you? ",0.9731707,3,3,0.9375
403,585,dialog,YAX,"Oh, for sure. It was 29THD03. ",{'hopps': 2},29,It was 29THD03.,0.94498676,3,3,0.9375
404,586,dialog,HOPPS,"0, 3... Wow, this is a lot of great info, thank you. ",{'hopps': 2},29,—03. Wow.This is a lot of great info. Thank you.,0.49745077,3,3,0.9375
405,587,dialog,YAX,Told ya Nangi has a mind like a steel trap. I wish I had a memory like an elephant. ,{'hopps': 2},29,Told ya Nanga had a mind like a steel trap. I wish I had a memory like an elephant.,0.9032819,3,3,0.9375
406,589,dialog,NICK,"Well, I had a ball. You are welcome for the clue. And seeing as how any moron can run a plate, I will take that pen and bid you adieu. ","{'nick': 4, 'hopps': 3}",30,"Well, I had a ball. You are welcome for the clue. And seeing as how any moron￼ can run a plate, I'll take that pen and bid you adieu.",0.8987199,3,3,0.8571428571428571
407,591,dialog,HOPPS,The plate... I can't run a plate... (frustrated grunt) I'm not in the system yet. ,"{'nick': 4, 'hopps': 3}",30,The plate… I can't run the plate… I'm not in the system yet.,0.88666236,3,3,0.8571428571428571
408,592,dialog,NICK,Give me the pen please. ,"{'nick': 4, 'hopps': 3}",30,We are done. Here's your pen.,0.62170964,5,3,0.8571428571428571
409,594,dialog,HOPPS,"(still withholding pen) What was it you said? ""Any moron can run a plate?"" Gosh... if only there were a moron around who were up to the task... ","{'nick': 4, 'hopps': 3}",30,"What was it you said? ‘Any moron can run a plate'? Gosh… if only there were a moron around who was up to the task…, ",0.9366082,3,3,0.8571428571428571
410,595,dialog,NICK,"Rabbit, I did what you asked, you can't keep me on the hook forever. ","{'nick': 4, 'hopps': 3}",30,"Rabbit, I did what you asked; you can't keep me on the hook forever, ",0.9888051,3,3,0.8571428571428571
411,596,dialog,HOPPS,"Not forever. Why, I only have 36 hours left to solve this case. So can you run the plate or not? ","{'nick': 4, 'hopps': 3}",30,thirty-six hours left to solve this case. Can you run the plate or not? ,0.8978126,3,3,0.8571428571428571
412,597,dialog,NICK,"Actually, I just remembered I have a pal at the DMV... ","{'nick': 4, 'hopps': 3}",30,"I just remembered, I have a pal at the DMV.",0.9784526,3,3,0.8571428571428571
413,599,dialog,NICK,"Flash is the fastest guy in there, you need something done, he's on it. ","{'nick': 8, 'hopps': 21}",31,Yes… Flash? ,0.58002245,4,4,0.8627450980392157
414,600,dialog,HOPPS,"I hope so, we are really fighting the clock and every minute counts. (suddenly stops, alarmed) Wait. They're all sloths?! ","{'nick': 8, 'hopps': 21}",31,"What? Are you saying that because he's a sloth, he can't be fast? ",0.4667642,4,4,0.8627450980392157
415,602,dialog,HOPPS,You said this was going to be quick! ,"{'nick': 8, 'hopps': 21}",31,You said this was going to be quick! ,1.0000001,4,4,0.8627450980392157
416,603,dialog,NICK,"(faux innocence) What? Are you saying that because he's a sloth, he can't be fast? I thought in Zootopia anyone could be anything. ","{'nick': 8, 'hopps': 21}",31,"What? Are you saying that because he's a sloth, he can't be fast? ",0.864911,4,4,0.8627450980392157
417,605,dialog,NICK,"Flash, Flash, hundred yard dash! Buddy, it's nice to see ya. ","{'nick': 8, 'hopps': 21}",31,"Flash, Flash, hundred-yard dash! ",0.88230944,4,4,0.8627450980392157
418,607,dialog,FLASH,Nice to... (beat) (beat) see you... (beat) (beat) too. ,"{'nick': 8, 'hopps': 21}",31,"Nice to… see you… too, ",0.49990803,4,4,0.8627450980392157
419,609,dialog,NICK,"Hey Flash, I'd love ya to meet my friend-- uh, darlin' I've forgotten your name. ","{'nick': 8, 'hopps': 21}",31,"Flash, I'd love you to meet my friend. Darling, I seem to have forgotten your name.",0.8563048,4,4,0.8627450980392157
420,610,dialog,HOPPS,"(fake smile, to Nick) Officer Judy Hopps, ZPD. (shows badge) How are ya? ","{'nick': 8, 'hopps': 21}",31,"Officer Judy Hopps, ",0.5915456,4,4,0.8627450980392157
421,612,dialog,FLASH,I am... doing... just... ,"{'nick': 8, 'hopps': 21}",31,I am… doing… just—,0.7660732,4,4,0.8627450980392157
422,613,dialog,HOPPS,Fine? ,"{'nick': 8, 'hopps': 21}",31,Fine? ,1.0,4,4,0.8627450980392157
423,614,dialog,FLASH,...as well... as... I can... be. What... ,"{'nick': 8, 'hopps': 21}",31,… as well… as… I can… be. What—,0.8606476,4,4,0.8627450980392157
424,615,dialog,NICK,(to an impatient Hopps) Hang in there. ,"{'nick': 8, 'hopps': 21}",31,"Hopps, ",0.6561371,14,4,0.8627450980392157
425,616,dialog,FLASH,...can I... do... ,"{'nick': 8, 'hopps': 21}",31,… can I… do… ,0.7614721,4,4,0.8627450980392157
426,617,dialog,HOPPS,"Well, I was hoping you could run a plate-- ","{'nick': 8, 'hopps': 21}",31,"Well, I was hoping you could run a plate—",0.98417896,4,4,0.8627450980392157
427,618,dialog,FLASH,For you... ,"{'nick': 8, 'hopps': 21}",31,… for you … ,0.70933896,4,4,0.8627450980392157
428,619,dialog,HOPPS,"Well, I was hoping you could-- ","{'nick': 8, 'hopps': 21}",31,"Well, I was hoping you could—",0.92801577,4,4,0.8627450980392157
429,620,dialog,FLASH,...today. ,"{'nick': 8, 'hopps': 21}",31,… today? ,0.7446666,4,4,0.8627450980392157
430,622,dialog,HOPPS,"Well, I was hoping you could run a plate for us. We are in a really big hurry. ","{'nick': 8, 'hopps': 21}",31,"Well, I was hoping you could run a plate for us. We're in a really big hurry, ",0.9939363,4,4,0.8627450980392157
431,624,dialog,FLASH,Sure.    What's the... plate... ,"{'nick': 8, 'hopps': 21}",31,Sure. What's the… plate—,0.9089208,4,4,0.8627450980392157
432,625,dialog,HOPPS,"2, 9, T-- ","{'nick': 8, 'hopps': 21}",31,Two nine—,0.69348216,4,4,0.8627450980392157
433,626,dialog,FLASH,...Number? ,"{'nick': 8, 'hopps': 21}",31,… number? ,0.9068863,4,4,0.8627450980392157
434,628,dialog,HOPPS,29THD03. ,"{'nick': 8, 'hopps': 21}",31,29THD03.,0.99999994,4,4,0.8627450980392157
435,629,dialog,FLASH,(several beats) ,"{'nick': 8, 'hopps': 21}",31,"Don't tell me what I know, Travis, ",0.32967034,12,4,0.8627450980392157
436,630,dialog,HOPPS,THD03. ,"{'nick': 8, 'hopps': 21}",31,"THD03, ",0.9305781,4,4,0.8627450980392157
437,631,dialog,FLASH,T. ,"{'nick': 8, 'hopps': 21}",31,"T, ",0.84075135,4,4,0.8627450980392157
438,632,dialog,HOPPS,HD03. ,"{'nick': 8, 'hopps': 21}",31,"THD03, ",0.48422268,4,4,0.8627450980392157
439,633,dialog,FLASH,H. ,"{'nick': 8, 'hopps': 21}",31,"Hi, ",0.52293396,6,4,0.8627450980392157
440,634,dialog,HOPPS,D03. ,"{'nick': 8, 'hopps': 21}",31,"THD03, ",0.61982864,4,4,0.8627450980392157
441,635,dialog,FLASH,D. ,"{'nick': 8, 'hopps': 21}",31,"T, ",0.57058907,4,4,0.8627450980392157
442,636,dialog,HOPPS,"Mmhmm. 0, 3. ","{'nick': 8, 'hopps': 21}",31,29THD03.,0.3556982,4,4,0.8627450980392157
443,637,dialog,FLASH,0. ,"{'nick': 8, 'hopps': 21}",31,… number? ,0.40629256,4,4,0.8627450980392157
444,638,dialog,HOPPS,3! ,"{'nick': 8, 'hopps': 21}",31,"One, two, ",0.5530173,8,4,0.8627450980392157
445,640,dialog,NICK,"Hey Flash, wanna hear a joke? ","{'nick': 8, 'hopps': 21}",31,"Hey, Flash, you wanna hear a joke? ",0.962855,4,4,0.8627450980392157
446,641,dialog,HOPPS,No! ,"{'nick': 8, 'hopps': 21}",31,No! ,1.0,4,4,0.8627450980392157
447,642,dialog,FLASH,Sure. ,"{'nick': 8, 'hopps': 21}",31,Yes.,0.64674246,13,4,0.8627450980392157
448,643,dialog,NICK,What do you call a three humped camel? ,"{'nick': 8, 'hopps': 21}",31,What do you call a three-humped camel? ,0.9930133,4,4,0.8627450980392157
449,644,dialog,FLASH,I don't... know... (beat) What... do... you call... a... ,"{'nick': 8, 'hopps': 21}",31,I don't… know. What do… you call… a—,0.6271386,4,4,0.8627450980392157
450,645,dialog,HOPPS,Three humped camel. ,"{'nick': 8, 'hopps': 21}",31,"Three-humped camel, ",0.9700656,4,4,0.8627450980392157
451,646,dialog,FLASH,Three humped... camel? ,"{'nick': 8, 'hopps': 21}",31,… three-humped… camel? ,0.95570326,4,4,0.8627450980392157
452,647,dialog,NICK,Pregnant. ,"{'nick': 8, 'hopps': 21}",31,"Pregnant, ",0.9264016,4,4,0.8627450980392157
453,649,dialog,FLASH,Ha... ha... ha... ha... ,"{'nick': 8, 'hopps': 21}",31,Ha… ha… ha… ha… ,0.78884465,4,4,0.8627450980392157
454,650,dialog,HOPPS,"Ha, ha, yes very funny, very funny, can we please just focus on the task-- ","{'nick': 8, 'hopps': 21}",31,"Ha, ha, yes, very funny, very funny. Can we please just focus on the—",0.93474,4,4,0.8627450980392157
455,652,dialog,FLASH,Hey... Priscilla... ,"{'nick': 8, 'hopps': 21}",31,"Hey, Priscilla…",0.9086181,4,4,0.8627450980392157
456,653,dialog,HOPPS,Oh no! ,"{'nick': 8, 'hopps': 21}",31,Oh! ,0.74874127,24,4,0.8627450980392157
457,654,dialog,PRISCILLA,Yes... Flash? ,"{'nick': 8, 'hopps': 21}",31,Yes… Flash? ,0.971333,4,4,0.8627450980392157
458,655,dialog,FLASH,What... do... ,"{'nick': 8, 'hopps': 21}",31,… can I… do… ,0.4372488,4,4,0.8627450980392157
459,656,dialog,HOPPS,No! ,"{'nick': 8, 'hopps': 21}",31,No! ,1.0,4,4,0.8627450980392157
460,657,dialog,FLASH,You call... a... ,"{'nick': 8, 'hopps': 21}",31,What… do… you call… a—,0.6907633,4,4,0.8627450980392157
461,658,dialog,HOPPS,"A three humped camel? Pregnant! Okay, great, we got it, please just- ","{'nick': 8, 'hopps': 21}",31,A three-humped camel? Pregnant! ,0.96538687,4,4,0.8627450980392157
462,659,dialog,FLASH,Three... humped... ,"{'nick': 8, 'hopps': 21}",31,Three… humped… ,0.9374039,4,4,0.8627450980392157
463,660,dialog,HOPPS,Aggggggghhhhhhh-- ,"{'nick': 8, 'hopps': 21}",31,Ha-ha-ho! ,0.4265141,2,4,0.8627450980392157
464,662,dialog,FLASH,Here... ,"{'hopps': 3, 'nick': 1}",32,"Here you…, ",0.6741202,4,4,1.0
465,663,dialog,HOPPS,"Yeah, yeah, yeah... thank you! ","{'hopps': 3, 'nick': 1}",32,"Yeah, yeah, yeah… thank you! ",0.9196811,4,4,1.0
466,664,dialog,FLASH,You... go. ,"{'hopps': 3, 'nick': 1}",32,… go.,0.778252,4,4,1.0
467,665,dialog,HOPPS,"(frantically reads) 29THD03-- it's registered to... Tundratown Limo Service? A limo took Otterton, and the limo's in Tundratown-- it's in Tundratown! ","{'hopps': 3, 'nick': 1}",32,"It's registered to… Tundratown Limo￼-Service? A limo took Otterton, and the limo's in Tundratown— It's in Tundratown! ",0.94371873,4,4,1.0
468,666,dialog,NICK,"Way to hustle, bud. I love ya. I owe ya. ","{'hopps': 3, 'nick': 1}",32,"Way to hustle, buddy, ",0.7066941,4,4,1.0
469,667,dialog,HOPPS,"Hurry, we gotta beat the rush hour and-- ","{'hopps': 3, 'nick': 1}",32,"Hurry, we gotta beat the rush hour and—",0.96440184,4,4,1.0
470,669,dialog,HOPPS,IT'S NIGHT?! ,{'hopps': 1},33,IT'S NIGHT! ,0.9059859,4,4,1.0
471,671,dialog,HOPPS,Closed. Great. ,"{'hopps': 6, 'nick': 6}",34,"Closed, ",0.79166174,5,5,0.8461538461538461
472,672,dialog,NICK,Mm. And I will betcha you don't have a warrant to get in. Hm? Darn it. It's a bummer. ,"{'hopps': 6, 'nick': 6}",34,"And I will bet you don't have a warrant to get in. Hmm? Darn it. It's a bummer￼, ",0.8347033,5,5,0.8461538461538461
473,674,dialog,HOPPS,You wasted the day on purpose. ,"{'hopps': 6, 'nick': 6}",34,"You wasted the day on purpose, ",0.94385743,5,5,0.8461538461538461
474,675,dialog,NICK,"Madam, I have a fake badge. I would never impede your pretend investigation. ","{'hopps': 6, 'nick': 6}",34,"Madam, I have a fake badge. I would never impede￼ your pretend investigation.",0.9574717,5,5,0.8461538461538461
475,676,dialog,HOPPS,"It's not a pretend investigation! Look, see-- (showing picture of Otterton) See him? This otter is missing. ","{'hopps': 6, 'nick': 6}",34,Look! See! See him? This otter is missing! ,0.78451586,5,5,0.8461538461538461
476,677,dialog,NICK,Well then they should have gotten a real cop to find him. ,"{'hopps': 6, 'nick': 6}",34,"Well, then they should have gotten a real cop to find him.",0.996404,5,5,0.8461538461538461
477,678,dialog,HOPPS,"What is your problem? Does seeing me fail somehow make you feel better about your own sad, miserable life? ","{'hopps': 6, 'nick': 6}",34,"Does seeing me fail somehow make you feel better about your own sad, miserable life? ",0.9387869,5,5,0.8461538461538461
478,680,dialog,NICK,"It does. One hundred percent. (then) Now... since you're sans warrant, I guess we're done? ","{'hopps': 6, 'nick': 6}",34,"It does. One hundred percent. Now… since you're sans warrant, I guess we're done? ",0.98615336,5,5,0.8461538461538461
479,682,dialog,HOPPS,Fine. We are done. Here's your pen. ,"{'hopps': 6, 'nick': 6}",34,We are done. Here's your pen.,0.92952245,5,5,0.8461538461538461
480,684,dialog,NICK,Hey! (staring at the pen) ,"{'hopps': 6, 'nick': 6}",34,"Hey, hey! ",0.54883486,26,5,0.8461538461538461
481,685,dialog,,52. ,"{'hopps': 6, 'nick': 6}",34,"A hundred tickets, ",0.4025529,24,5,0.8461538461538461
482,686,dialog,NICK,"First off, you throw like a bunny, second, you're a very sore loser. (starts to climb) See ya later, Officer Fluff, so sad this is over, I wish I could've helped more. ","{'hopps': 6, 'nick': 6}",34,"First off, you throw like a bunny, and second, you are a very sore loser.",0.7176734,5,5,0.8461538461538461
483,688,dialog,HOPPS,"The thing is, you don't need a warrant if you have probable cause, and I'm pretty sure I saw a shifty low-life climbing the fence, so you're helping plenty. Come on. ","{'hopps': 6, 'nick': 6}",34,"you don't need a warrant if you have probable cause. And I'm pretty sure I saw a shifty￼ lowlife￼ climbing the fence, so you're helping plenty. Come on, ",0.9198694,5,5,0.8461538461538461
484,691,dialog,HOPPS,29THD03... this is it. ,{'hopps': 1},35,29THD03.,0.8720681,4,4,1.0
485,693,dialog,HOPPS,Polar bear fur. ,"{'hopps': 7, 'nick': 9}",36,"Polar bear fur, ",0.9864894,5,5,0.8125
486,694,dialog,NICK,(opening glove box) ,"{'hopps': 7, 'nick': 9}",36,"Hey, Doug, open up, ",0.35031205,18,5,0.8125
487,695,dialog,HOPPS,What? What?! ,"{'hopps': 7, 'nick': 9}",36,What? What! ,0.9122353,5,5,0.8125
488,697,dialog,NICK,The Velvety Pipes of Jerry Vole! But on CD? Who still uses CDs? ,"{'hopps': 7, 'nick': 9}",36,But on CD? Who still uses CDs? ,0.69139045,5,5,0.8125
489,699,dialog,NICK,Carrots...? If your otter was here... he had a very bad day. ,"{'hopps': 7, 'nick': 9}",36,"Carrots, if your otter was here… he had a very bad day.",0.97509843,5,5,0.8125
490,701,dialog,HOPPS,Those are... claw marks. You ever seen anything like this? ,"{'hopps': 7, 'nick': 9}",36,Claw marks? ,0.8553205,11,5,0.8125
491,702,dialog,NICK,No. ,"{'hopps': 7, 'nick': 9}",36,No.,1.0000001,5,5,0.8125
492,704,dialog,HOPPS,"Oh, wait. Look. ","{'hopps': 7, 'nick': 9}",36,Wait. WAIT! ,0.6506796,6,5,0.8125
493,706,dialog,HOPPS,This is him. Emmitt Otterton. He was definitely here. What do you think happened? ,"{'hopps': 7, 'nick': 9}",36,This is him! Emmitt Otterton. He was definitely here. What do you think happened? ,0.9912916,5,5,0.8125
494,708,dialog,NICK,"Well, now wait a minute... (then, suspicious) Polar bear fur... Rat Pack music... fancy cup... (suddenly terrified) I know whose car this is. We gotta go! ","{'hopps': 7, 'nick': 9}",36,Polar bear fur… Rat Pack music… fancy cups… ,0.7144565,5,5,0.8125
495,709,dialog,HOPPS,Why? Whose car is it? ,"{'hopps': 7, 'nick': 9}",36,Why? Whose car is it? ,1.0,5,5,0.8125
496,711,dialog,NICK,"The most feared crime boss in Tundratown. They call him Mr. Big and he does not like me, so we gotta go! ","{'hopps': 7, 'nick': 9}",36,"The most dangerous crime boss in Tundratown. They call him Mr. Big, and he does not like me, so we've gotta go! ",0.9562531,5,5,0.8125
497,712,dialog,HOPPS,"I'm not leaving, this is a crime scene. ","{'hopps': 7, 'nick': 9}",36,"I'm not leaving, ",0.7444245,5,5,0.8125
498,713,dialog,NICK,"Well, it's gonna be an even bigger crime scene if Mr. Big finds me here, so we're leaving right now! ","{'hopps': 7, 'nick': 9}",36,"Well, it's gonna be an even bigger crime scene if Mr. Big finds me, so we are leaving right now! ",0.9917822,5,5,0.8125
